Symbology_ID,SymbolType,Key,NonPaddedKey,Description,Symbol
Symbol822,Point,AZGS.2121,AZGS.2121,"Lineation, mylonitic (stretch/shape), directed","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":-0.083499999999999991,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":14.4,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-6.0,""ymin"":-7.2,""xmax"":8.4,""ymax"":7.2},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[0.0,0.33],[1.83,1.44],[0.0,2.53],[0.0,0.33]],[[0.0,-2.53],[1.81,-1.44],[0.0,-0.36],[0.0,-2.53]],[[3.01,-1.44],[0.0,-3.24],[0.0,-6.6],[2.69,-6.6],[2.69,-7.2],[-0.6,-7.2],[-0.6,7.2],[2.69,7.2],[2.69,6.6],[0.0,6.6],[0.0,3.24],[3.01,1.43],[0.58,0.0],[3.01,-1.44]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol823,Point,AZGS.2122,AZGS.2122,"Foliation, mylonitic","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":-0.086500000000000007,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":14.4,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-5.95,""ymin"":-7.2,""xmax"":8.45,""ymax"":7.2},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[0.04,0.33],[1.87,1.44],[0.04,2.53],[0.04,0.33]],[[0.04,-2.53],[1.86,-1.44],[0.04,-0.36],[0.04,-2.53]],[[3.05,-1.44],[0.04,-3.24],[0.04,-7.2],[-0.56,-7.2],[-0.56,7.2],[0.04,7.2],[0.04,3.24],[3.05,1.43],[0.62,0.0],[3.05,-1.44]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol824,Point,AZGS.2123,AZGS.2123,"Mylonitic foliation, ultramylonite","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":-0.098500000000000004,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":14.4,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-5.78,""ymin"":-7.2,""xmax"":8.62,""ymax"":7.2},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[0.22,-3.97],[2.04,-2.88],[0.22,-1.8],[0.22,-3.97]],[[0.22,-7.2],[-0.39,-7.2],[-0.39,7.2],[0.22,7.2],[0.22,4.68],[3.23,2.87],[0.81,1.44],[3.21,0.0],[0.81,-1.44],[3.21,-2.88],[0.22,-4.68],[0.22,-7.2]],[[0.22,1.8],[2.04,2.88],[0.22,3.97],[0.22,1.8]],[[0.22,-1.09],[2.03,0.0],[0.22,1.08],[0.22,-1.09]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol825,Point,AZGS.2124,AZGS.2124,"Composite foliation, gneissic mylonitic","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":-0.065500000000000003,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":14.4,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-6.26,""ymin"":-7.2,""xmax"":8.14,""ymax"":7.2},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[0.49,-2.94],[2.23,-1.66],[0.49,-0.36],[0.49,-2.94]],[[0.49,0.36],[2.23,1.35],[0.49,2.33],[0.49,0.36]],[[0.49,-3.66],[0.49,-7.2],[-0.1,-7.2],[-0.1,-0.72],[-1.61,-1.56],[-1.61,-0.84],[-0.1,0.0],[-0.1,2.66],[-1.61,3.54],[-1.61,4.26],[-0.1,3.38],[-0.1,7.2],[0.49,7.2],[0.49,3.05],[3.5,1.35],[1.12,0.0],[3.5,-1.66],[0.49,-3.66]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol826,Point,AZGS.2149,AZGS.2149,"Lineation, generic (no arrowhead)","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":0,""y"":-0.47907542579075563},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":11.4,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-5.7,""ymin"":-0.24,""xmax"":5.7,""ymax"":11.16},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[-0.3,11.16],[0.3,11.16],[0.3,-0.24],[0.03,-0.24],[-0.3,-0.24],[-0.3,11.16]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol827,Point,AZGS.4038,AZGS.4038,"Lineation, penetrative, arrow head","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":0,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":17.002199999999998,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-6.73,""ymin"":-6.73,""xmax"":6.73,""ymax"":6.73},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[-0.22,-6.73],[-0.22,3.9],[-1.48,3.28],[0.0,6.73],[1.48,3.28],[0.22,3.9],[0.22,-6.73],[-0.22,-6.73]]]},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol828,Point,AZGS.2161,AZGS.2161,penetrative lineation,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":0,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":17.002199999999998,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-6.73,""ymin"":-6.73,""xmax"":6.73,""ymax"":6.73},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[-0.22,-6.73],[-0.22,3.9],[-1.48,3.28],[0.0,6.73],[1.48,3.28],[0.22,3.9],[0.22,-6.73],[-0.22,-6.73]]]},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol829,Point,AZGS.2179,AZGS.2179,alternate lineation showing right vergence,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":-0.027812895069532249,""y"":-0.35087719298245612},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":11.4,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-5.38,""ymin"":-1.7,""xmax"":6.02,""ymax"":9.7},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[0.26,6.85],[0.26,3.46],[2.18,1.57],[1.76,1.15],[0.26,2.62],[0.26,-1.7],[-0.35,-1.7],[-0.35,6.85],[-1.54,6.1],[-0.04,9.7],[1.46,6.1],[0.26,6.85]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol830,Point,AZGS.2180,AZGS.2180,alternate lineation showing left vergence,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":0.019521410579345099,""y"":-0.34995625546806652},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":11.43,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-5.94,""ymin"":-1.71,""xmax"":5.49,""ymax"":9.71},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[-0.17,6.86],[-1.37,6.12],[0.13,9.71],[1.63,6.12],[0.43,6.86],[0.43,-1.71],[-0.17,-1.71],[-0.17,2.91],[-1.64,1.44],[-2.07,1.86],[-0.17,3.76],[-0.17,6.86]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol831,Point,AZGS.2181,AZGS.2181,lineation at intersection of bedding and cleavage,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":-0.027180783817951956,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":11.4,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-5.39,""ymin"":-5.7,""xmax"":6.01,""ymax"":5.7},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[0.26,-5.7],[-0.35,-5.7],[-0.35,2.85],[-1.54,2.1],[-0.04,5.7],[1.46,2.1],[0.26,2.85],[0.26,-0.84],[2.15,-2.8],[1.73,-3.21],[0.26,-1.74],[0.26,-3.31],[2.16,-5.24],[1.76,-5.7],[0.26,-4.17],[0.26,-5.7]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol832,Point,AZGS.2182,AZGS.2182,lineation at intersection of bedding and cleavage,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":0.022670025188916861,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":11.43,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-5.97,""ymin"":-5.71,""xmax"":5.46,""ymax"":5.71},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[-0.22,-5.71],[-0.22,-4.19],[-1.68,-5.71],[-2.1,-5.23],[-0.22,-3.34],[-0.22,-1.71],[-1.7,-3.21],[-2.1,-2.78],[-0.22,-0.88],[-0.22,2.86],[-1.41,2.12],[0.09,5.71],[1.58,2.12],[0.39,2.86],[0.39,-5.71],[-0.22,-5.71]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol833,Point,AZGS.2183,AZGS.2183,"generic lineation, vertical","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":0,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":10.5,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-5.25,""ymin"":-5.25,""xmax"":5.25,""ymax"":5.25},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[0.3,5.25],[0.3,1.62],[1.63,0.3],[5.24,0.3],[5.24,-0.3],[1.62,-0.3],[0.3,-1.62],[0.3,-5.25],[-0.3,-5.25],[-0.3,-1.62],[-1.63,-0.3],[-5.24,-0.3],[-5.24,0.3],[-1.64,0.3],[-0.3,1.62],[-0.3,5.25],[0.3,5.25]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol834,Point,AZGS.3753,AZGS.3753,lineation at intersection of Sn+1 and Sn+2,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":0.0012626262626262734,""y"":-0.52631578947368429},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":11.4,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-5.71,""ymin"":0.3,""xmax"":5.69,""ymax"":11.7},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[-0.32,6.75],[-0.32,8.85],[-1.51,8.1],[-0.01,11.7],[1.48,8.1],[0.29,8.85],[0.29,6.75],[1.48,6.75],[1.48,6.14],[0.29,6.14],[0.29,4.98],[1.48,4.98],[1.48,4.37],[0.29,4.37],[0.29,0.3],[-0.32,0.3],[-0.32,4.37],[-1.51,4.37],[-1.51,4.98],[-0.32,4.98],[-0.32,6.14],[-1.51,6.14],[-1.51,6.75],[-0.32,6.75]],[[0.29,2.57],[0.29,3.18],[1.48,3.18],[1.48,2.57],[0.29,2.57]],[[-0.32,3.18],[-0.32,2.57],[-1.51,2.57],[-1.51,3.18],[-0.32,3.18]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol835,Point,AZGS.3766,AZGS.3766,"Tectonic lineation in foliation, solid circle","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":0.0037878787878787806,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":11.4,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-5.74,""ymin"":-5.7,""xmax"":5.66,""ymax"":5.7},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""curveRings"":[[[-0.04,5.7],[1.45,2.1],[0.26,2.85],[0.26,0.58],{""b"":[[1.31,-0.75],[0.96,0.4],[1.31,-0.03]]},{""b"":[[0.26,-2.07],[1.31,-1.47],[0.96,-1.91]]},[0.26,-5.7],[-0.35,-5.7],[-0.35,-2.07],{""b"":[[-1.4,-0.75],[-1.05,-1.91],[-1.4,-1.47]]},{""b"":[[-0.35,0.58],[-1.4,-0.03],[-1.05,0.4]]},[-0.35,2.85],[-1.54,2.1],[-0.04,5.7]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol836,Point,AZGS.2165,AZGS.2165,Fault attitude,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":-0.46879334257975042,""y"":1.6296616288418272e-17},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":9.9212598425196852,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-0.21,""ymin"":-3.41,""xmax"":6.6,""ymax"":3.41},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""paths"":[[[0.0,0.0],[5.0,0.0],[5.0,0.0]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMSolidStroke"",""enable"":true,""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":0.42519685039370081,""color"":{""type"":""CIMRGBColor"",""values"":[0,0,0,100]}}]}},{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[6.6,-0.002],[4.157,-1.2],[4.513,-0.002],[4.159,1.2],[6.6,-0.002]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol837,Point,AZGS.2166,AZGS.2166,Fault attitude (no fault trace),"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":-0.26178010471204188,""y"":0},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":16.499990551181103,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-3.93,""ymin"":-8.25,""xmax"":12.57,""ymax"":8.25},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[5.67,-0.3],[0.72,-0.3],[0.72,-8.25],[-0.78,-8.25],[-0.78,8.25],[0.72,8.25],[0.72,0.3],[5.67,0.3],[4.92,1.8],[9.42,0.0],[4.92,-1.8],[5.67,-0.3]]],""spatialReference"":{""wkid"":null}},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol838,Point,AZGS.2318,AZGS.2318,Intermediate dike,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":-0.00099251311358875233,""y"":-0.36869623319751038},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":17.209133858267716,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-4.87,""ymin"":-1.28,""xmax"":4.89,""ymax"":8.48},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""curveRings"":[[[-0.37,-0.55],[-0.37,-0.55],{""b"":[[-0.26,-0.85],[-0.37,-0.67],[-0.34,-0.77]]},{""b"":[[0.03,-0.96],[-0.19,-0.93],[-0.09,-0.96]]},{""b"":[[0.32,-0.85],[0.15,-0.96],[0.24,-0.93]]},{""b"":[[0.44,-0.55],[0.4,-0.77],[0.44,-0.67]]},{""b"":[[0.32,-0.26],[0.44,-0.44],[0.4,-0.34]]},{""b"":[[0.03,-0.13],[0.24,-0.17],[0.15,-0.13]]},{""b"":[[-0.26,-0.26],[-0.09,-0.13],[-0.19,-0.17]]},{""b"":[[-0.37,-0.55],[-0.34,-0.34],[-0.37,-0.44]]}],[[-0.37,0.59],[-0.37,0.59],{""b"":[[-0.26,0.31],[-0.37,0.47],[-0.34,0.38]]},{""b"":[[0.03,0.19],[-0.19,0.23],[-0.09,0.19]]},{""b"":[[0.32,0.31],[0.15,0.19],[0.24,0.23]]},{""b"":[[0.44,0.59],[0.4,0.38],[0.44,0.47]]},{""b"":[[0.32,0.9],[0.44,0.72],[0.4,0.82]]},{""b"":[[0.03,1.01],[0.24,0.97],[0.15,1.01]]},{""b"":[[-0.26,0.9],[-0.09,1.01],[-0.19,0.97]]},{""b"":[[-0.37,0.59],[-0.34,0.82],[-0.37,0.72]]},[-0.37,0.59]],[[-0.7,-0.55],[-0.7,-0.55],{""b"":[[-0.62,-0.23],[-0.7,-0.44],[-0.68,-0.33]]},{""b"":[[-0.42,0.04],[-0.58,-0.13],[-0.51,-0.04]]},{""b"":[[-0.62,0.27],[-0.5,0.1],[-0.56,0.18]]},{""b"":[[-0.7,0.59],[-0.67,0.36],[-0.7,0.47]]},{""b"":[[-0.53,1.07],[-0.7,0.77],[-0.65,0.93]]},{""b"":[[-0.13,1.32],[-0.42,1.2],[-0.29,1.28]]},[-0.13,6.3],[-1.11,5.35],[-1.28,5.48],[0.04,8.48],[1.3,5.5],[1.14,5.35],[0.19,6.3],[0.19,1.31],{""b"":[[0.6,1.06],[0.34,1.27],[0.48,1.18]]},{""b"":[[0.77,0.59],[0.71,0.93],[0.77,0.77]]},{""b"":[[0.68,0.28],[0.77,0.47],[0.74,0.36]]},{""b"":[[0.46,0.04],[0.62,0.18],[0.55,0.1]]},{""b"":[[0.68,-0.23],[0.55,-0.04],[0.62,-0.13]]},{""b"":[[0.77,-0.55],[0.74,-0.33],[0.77,-0.44]]},{""b"":[[0.55,-1.08],[0.77,-0.76],[0.69,-0.94]]},{""b"":[[0.03,-1.28],[0.4,-1.21],[0.23,-1.28]]},{""b"":[[-0.49,-1.08],[-0.17,-1.28],[-0.34,-1.21]]},{""b"":[[-0.7,-0.55],[-0.63,-0.94],[-0.7,-0.76]]},[-0.7,-0.55]]]},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
Symbol839,Point,AZGS.DIP-CONTACT,AZGS.DIP-CONTACT,Dip of a contact?,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMPointSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""anchorPoint"":{""x"":-0.0018248175182481868,""y"":-0.5},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":4.9606299212598426,""billboardMode3D"":""FaceNearPlane"",""frame"":{""xmin"":-0.996,""ymin"":0.0,""xmax"":1.004,""ymax"":2.0},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[-0.096,2.0],[0.104,2.0],[0.104,0.0],[-0.096,0.0],[-0.096,2.0]]]},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true}],""haloSize"":1,""scaleX"":1,""angleAlignment"":""Map""}}"
